# lon,lat (assumed geodetic) from SKA-TEL-INSA-0000537 rev 9 (only SKA001 - SKA133; MeerKAT positions agree with meerkat.txt to within 5decimal places)
# h is just roughly taken as 1050
21.449412, -30.713290, 1050
21.443214, -30.711544, 1050
21.442342, -30.710966, 1050
22.221828, -30.280881, 1050
20.893386, -30.262241, 1050
21.112343, -30.260672, 1050
21.282990, -30.303073, 1050
20.596389, -30.308528, 1050
21.422333, -30.361861, 1050
21.481185, -30.437353, 1050
22.162269, -30.501569, 1050
21.536952, -30.495238, 1050
21.576635, -30.560850, 1050
21.568196, -30.622317, 1050
21.374214, -30.638584, 1050
21.325844, -30.643727, 1050
21.406331, -30.642963, 1050
21.425892, -30.653862, 1050
21.276855, -30.658922, 1050
21.451767, -30.659316, 1050
22.046720, -30.658990, 1050
21.573851, -30.669603, 1050
21.460885, -30.674468, 1050
21.462108, -30.686657, 1050
21.230880, -30.686650, 1050
21.464027, -30.692349, 1050
21.551131, -30.694973, 1050
21.430180, -30.700760, 1050
21.434492, -30.701264, 1050
21.439049, -30.702356, 1050
21.421559, -30.702581, 1050
21.464587, -30.702805, 1050
21.444470, -30.704982, 1050
21.413573, -30.706149, 1050
21.440989, -30.706517, 1050
21.445301, -30.707819, 1050
21.462229, -30.708744, 1050
21.440591, -30.708913, 1050
21.443686, -30.709254, 1050
21.435079, -30.708993, 1050
21.441639, -30.710689, 1050
21.445120, -30.711168, 1050
21.439090, -30.711278, 1050
21.443764, -30.711281, 1050
21.452280, -30.711729, 1050
21.444359, -30.711825, 1050
21.440543, -30.711918, 1050
21.442356, -30.712025, 1050
21.443574, -30.712107, 1050
21.444438, -30.712193, 1050
21.443917, -30.712207, 1050
21.442626, -30.712211, 1050
21.443323, -30.712317, 1050
21.447335, -30.712406, 1050
21.441659, -30.712409, 1050
21.443668, -30.712428, 1050
21.442969, -30.712450, 1050
21.442251, -30.712485, 1050
21.444228, -30.712544, 1050
21.405240, -30.712547, 1050
21.445672, -30.712552, 1050
21.443280, -30.712597, 1050
21.435243, -30.712648, 1050
21.442604, -30.712715, 1050
21.442939, -30.712722, 1050
21.444511, -30.712850, 1050
21.445117, -30.712941, 1050
21.441913, -30.712950, 1050
21.442686, -30.712981, 1050
21.458393, -30.712991, 1050
21.444106, -30.712991, 1050
21.442338, -30.713089, 1050
21.443222, -30.713174, 1050
21.442917, -30.713281, 1050
21.443936, -30.713328, 1050
21.444288, -30.713364, 1050
21.440038, -30.713405, 1050
21.442263, -30.713413, 1050
21.443595, -30.713434, 1050
21.443255, -30.713481, 1050
21.444612, -30.713603, 1050
21.444050, -30.713665, 1050
21.437757, -30.713717, 1050
21.441878, -30.713786, 1050
21.442481, -30.713809, 1050
21.443404, -30.713858, 1050
21.442744, -30.714023, 1050
21.443683, -30.714159, 1050
21.445795, -30.714161, 1050
21.441050, -30.714684, 1050
21.443552, -30.714778, 1050
21.447484, -30.714879, 1050
21.442161, -30.714887, 1050
21.444252, -30.715123, 1050
21.439897, -30.715681, 1050
21.455538, -30.715743, 1050
21.443939, -30.716027, 1050
21.437642, -30.716174, 1050
21.444992, -30.716377, 1050
21.449036, -30.717223, 1050
21.444662, -30.718358, 1050
21.436356, -30.718739, 1050
21.440217, -30.719265, 1050
21.447266, -30.720233, 1050
21.532299, -30.723754, 1050
21.432849, -30.720913, 1050
21.397500, -30.722426, 1050
21.433899, -30.725179, 1050
21.437646, -30.729515, 1050
21.511124, -30.734790, 1050
21.442417, -30.734251, 1050
21.183770, -30.728811, 1050
21.391708, -30.736333, 1050
21.452432, -30.739759, 1050
21.493833, -30.736932, 1050
21.460272, -30.742016, 1050
21.472848, -30.736715, 1050
21.394676, -30.752293, 1050
21.397161, -30.778551, 1050
21.887418, -30.759810, 1050
21.412720, -30.801980, 1050
21.144820, -30.809841, 1050
21.423691, -30.841585, 1050
21.804492, -30.844490, 1050
21.458958, -30.865290, 1050
21.508972, -30.879667, 1050
21.697338, -30.883676, 1050
21.635612, -30.869177, 1050
21.108905, -30.910611, 1050
21.077184, -31.041894, 1050
21.169521, -31.201255, 1050
21.267511, -31.337997, 1050
21.499014, -31.519592, 1050
